"phi1","lambda","ok","reason","a1","a2","a3","H","feasible_RH","hopf_band"
0.0984033613445378,86.6386554621849,TRUE,NA,0.0477591036414566,0.0485176470588235,0.00145552941176471,0.000861629922557257,TRUE,TRUE
0.0984033613445378,87.8571428571428,TRUE,NA,0.0485714285714286,0.0492,0.001476,0.000913714285714285,TRUE,TRUE
0.0984033613445378,89.0756302521008,TRUE,NA,0.0493837535014005,0.0498823529411765,0.00149647058823529,0.000966907233481628,TRUE,TRUE
0.0984033613445378,90.2941176470588,TRUE,NA,0.0501960784313725,0.0505647058823529,0.00151694117647059,0.00102120876585928,TRUE,FALSE
0.0984033613445378,91.5126050420168,TRUE,NA,0.0510084033613445,0.0512470588235294,0.00153741176470588,0.00107661888284726,TRUE,FALSE
0.0984033613445378,92.7310924369748,TRUE,NA,0.0518207282913165,0.0519294117647059,0.00155788235294118,0.00113313758444554,TRUE,FALSE
0.0984033613445378,93.9495798319328,TRUE,NA,0.0526330532212885,0.0526117647058823,0.00157835294117647,0.00119076487065414,TRUE,FALSE
0.0984033613445378,95.1680672268907,TRUE,NA,0.0534453781512605,0.0532941176470588,0.00159882352941176,0.00124950074147306,TRUE,FALSE
0.0984033613445378,96.3865546218487,TRUE,NA,0.0542577030812325,0.0539764705882353,0.00161929411764706,0.00130934519690229,TRUE,FALSE
0.0984033613445378,97.6050420168067,TRUE,NA,0.0550700280112045,0.0546588235294118,0.00163976470588235,0.00137029823694183,TRUE,FALSE
0.0984033613445378,98.8235294117647,TRUE,NA,0.0558823529411765,0.0553411764705882,0.00166023529411765,0.00143235986159169,TRUE,FALSE
0.0984033613445378,100.042016806723,TRUE,NA,0.0566946778711484,0.0560235294117647,0.00168070588235294,0.00149553007085187,TRUE,FALSE
0.0984033613445378,101.260504201681,TRUE,NA,0.0575070028011204,0.0567058823529412,0.00170117647058824,0.00155980886472236,TRUE,FALSE
0.0984033613445378,102.478991596639,TRUE,NA,0.0583193277310924,0.0573882352941176,0.00172164705882353,0.00162519624320316,TRUE,FALSE
0.0984033613445378,103.697478991597,TRUE,NA,0.0591316526610644,0.0580705882352941,0.00174211764705882,0.00169169220629428,TRUE,FALSE
0.0984033613445378,104.915966386555,TRUE,NA,0.0599439775910364,0.0587529411764706,0.00176258823529412,0.00175929675399571,TRUE,FALSE
0.0984033613445378,106.134453781513,TRUE,NA,0.0607563025210084,0.059435294117647,0.00178305882352941,0.00182800988630746,TRUE,FALSE
0.0984033613445378,107.352941176471,TRUE,NA,0.0615686274509804,0.0601176470588235,0.0018035294117647,0.00189783160322953,TRUE,FALSE
0.0984033613445378,108.571428571429,TRUE,NA,0.0623809523809523,0.0608,0.001824,0.0019687619047619,TRUE,FALSE
0.0984033613445378,109.789915966387,TRUE,NA,0.0631932773109243,0.0614823529411765,0.00184447058823529,0.0020408007909046,TRUE,FALSE
0.0984033613445378,111.008403361345,TRUE,NA,0.0640056022408964,0.0621647058823529,0.00186494117647059,0.0021139482616576,TRUE,FALSE
0.0984033613445378,112.226890756303,TRUE,NA,0.0648179271708683,0.0628470588235294,0.00188541176470588,0.00218820431702092,TRUE,FALSE
0.0984033613445378,113.44537815126,TRUE,NA,0.0656302521008403,0.0635294117647059,0.00190588235294118,0.00226356895699456,TRUE,FALSE
0.0984033613445378,114.663865546218,TRUE,NA,0.0664425770308123,0.0642117647058823,0.00192635294117647,0.00234004218157851,TRUE,FALSE
0.0984033613445378,115.882352941176,TRUE,NA,0.0672549019607843,0.0648941176470588,0.00194682352941176,0.00241762399077278,TRUE,FALSE
0.0984033613445378,117.100840336134,TRUE,NA,0.0680672268907563,0.0655764705882353,0.00196729411764706,0.00249631438457736,TRUE,FALSE
0.0984033613445378,118.319327731092,TRUE,NA,0.0688795518207283,0.0662588235294117,0.00198776470588235,0.00257611336299225,TRUE,FALSE
0.0984033613445378,119.53781512605,TRUE,NA,0.0696918767507003,0.0669411764705882,0.00200823529411765,0.00265702092601747,TRUE,FALSE
0.0984033613445378,120.756302521008,TRUE,NA,0.0705042016806722,0.0676235294117647,0.00202870588235294,0.00273903707365299,TRUE,FALSE
0.0984033613445378,121.974789915966,TRUE,NA,0.0713165266106442,0.0683058823529412,0.00204917647058824,0.00282216180589883,TRUE,FALSE
0.0984033613445378,123.193277310924,TRUE,NA,0.0721288515406162,0.0689882352941176,0.00206964705882353,0.00290639512275498,TRUE,FALSE
0.0984033613445378,124.411764705882,TRUE,NA,0.0729411764705882,0.0696705882352941,0.00209011764705882,0.00299173702422145,TRUE,FALSE
0.0984033613445378,125.63025210084,TRUE,NA,0.0737535014005602,0.0703529411764706,0.00211058823529412,0.00307818751029823,TRUE,FALSE
0.0984033613445378,126.848739495798,TRUE,NA,0.0745658263305322,0.071035294117647,0.00213105882352941,0.00316574658098534,TRUE,FALSE
0.0984033613445378,128.067226890756,TRUE,NA,0.0753781512605041,0.0717176470588235,0.0021515294117647,0.00325441423628274,TRUE,FALSE
0.0984033613445378,129.285714285714,TRUE,NA,0.0761904761904761,0.0724,0.002172,0.00334419047619047,TRUE,FALSE
0.0984033613445378,130.504201680672,TRUE,NA,0.0770028011204481,0.0730823529411765,0.00219247058823529,0.00343507530070852,TRUE,FALSE
0.0984033613445378,131.72268907563,TRUE,NA,0.0778151260504201,0.0737647058823529,0.00221294117647059,0.00352706870983687,TRUE,FALSE
0.0984033613445378,132.941176470588,TRUE,NA,0.0786274509803921,0.0744470588235294,0.00223341176470588,0.00362017070357555,TRUE,FALSE
0.0984033613445378,134.159663865546,TRUE,NA,0.0794397759103641,0.0751294117647059,0.00225388235294118,0.00371438128192453,TRUE,FALSE
0.0984033613445378,135.378151260504,TRUE,NA,0.0802521008403361,0.0758117647058823,0.00227435294117647,0.00380970044488383,TRUE,FALSE
0.0984033613445378,136.596638655462,TRUE,NA,0.0810644257703081,0.0764941176470588,0.00229482352941176,0.00390612819245345,TRUE,FALSE
0.0984033613445378,137.81512605042,TRUE,NA,0.0818767507002801,0.0771764705882353,0.00231529411764706,0.00400366452463338,TRUE,FALSE
0.0984033613445378,139.033613445378,TRUE,NA,0.082689075630252,0.0778588235294118,0.00233576470588235,0.00410230944142362,TRUE,FALSE
0.0984033613445378,140.252100840336,TRUE,NA,0.083501400560224,0.0785411764705882,0.00235623529411764,0.00420206294282418,TRUE,FALSE
0.0984033613445378,141.470588235294,TRUE,NA,0.084313725490196,0.0792235294117647,0.00237670588235294,0.00430292502883506,TRUE,FALSE
0.0984033613445378,142.689075630252,TRUE,NA,0.085126050420168,0.0799058823529412,0.00239717647058823,0.00440489569945625,TRUE,FALSE
0.0984033613445378,143.90756302521,TRUE,NA,0.08593837535014,0.0805882352941176,0.00241764705882353,0.00450797495468775,TRUE,FALSE
0.0984033613445378,145.126050420168,TRUE,NA,0.086750700280112,0.0812705882352941,0.00243811764705882,0.00461216279452957,TRUE,FALSE
0.0984033613445378,146.344537815126,TRUE,NA,0.087563025210084,0.0819529411764706,0.00245858823529412,0.00471745921898171,TRUE,FALSE
0.0984033613445378,147.563025210084,TRUE,NA,0.0883753501400559,0.082635294117647,0.00247905882352941,0.00482386422804415,TRUE,FALSE
0.0984033613445378,148.781512605042,TRUE,NA,0.0891876750700279,0.0833176470588235,0.0024995294117647,0.00493137782171692,TRUE,FALSE
0.0984033613445378,150,TRUE,NA,0.0899999999999999,0.084,0.00252,0.00504,TRUE,FALSE
0.100252100840336,5,TRUE,NA,-0.00666666666666666,0.0028,8.4e-05,-0.000102666666666667,FALSE,FALSE
0.100252100840336,6.21848739495798,TRUE,NA,-0.00585434173669467,0.00348235294117647,0.000104470588235294,-0.000124857472400725,FALSE,FALSE
0.100252100840336,7.43697478991597,TRUE,NA,-0.00504201680672268,0.00416470588235294,0.000124941176470588,-0.000145939693524469,FALSE,FALSE
0.100252100840336,8.65546218487395,TRUE,NA,-0.00422969187675069,0.00484705882352941,0.000145411764705883,-0.000165913330037898,FALSE,FALSE
0.100252100840336,9.87394957983193,TRUE,NA,-0.0034173669467787,0.00552941176470588,0.000165882352941176,-0.000184778381941012,FALSE,FALSE
0.100252100840336,11.0924369747899,TRUE,NA,-0.00260504201680671,0.00621176470588235,0.000186352941176471,-0.000202534849233811,FALSE,FALSE
0.100252100840336,12.3109243697479,TRUE,NA,-0.00179271708683473,0.00689411764705882,0.000206823529411764,-0.000219182731916296,FALSE,FALSE
0.100252100840336,13.5294117647059,TRUE,NA,-0.000980392156862736,0.00757647058823529,0.000227294117647059,-0.000234722029988466,FALSE,FALSE
0.100252100840336,14.7478991596639,TRUE,NA,-0.000168067226890751,0.00825882352941176,0.000247764705882353,-0.000249152743450321,FALSE,FALSE
0.100252100840336,15.9663865546218,TRUE,NA,0.000644257703081238,0.00894117647058823,0.000268235294117647,-0.000262474872301862,TRUE,TRUE
0.100252100840336,17.1848739495798,TRUE,NA,0.00145658263305323,0.0096235294117647,0.000288705882352941,-0.000274688416543088,TRUE,TRUE
0.100252100840336,18.4033613445378,TRUE,NA,0.00226890756302522,0.0103058823529412,0.000309176470588235,-0.000285793376173999,TRUE,TRUE
0.100252100840336,19.6218487394958,TRUE,NA,0.0030812324929972,0.0109882352941176,0.000329647058823529,-0.000295789751194595,TRUE,TRUE
0.100252100840336,20.8403361344538,TRUE,NA,0.00389355742296919,0.0116705882352941,0.000350117647058823,-0.000304677541604877,TRUE,TRUE
0.100252100840336,22.0588235294118,TRUE,NA,0.00470588235294118,0.0123529411764706,0.000370588235294118,-0.000312456747404844,TRUE,TRUE
0.100252100840336,23.2773109243697,TRUE,NA,0.00551820728291317,0.0130352941176471,0.000391058823529411,-0.000319127368594496,TRUE,TRUE
0.100252100840336,24.4957983193277,TRUE,NA,0.00633053221288516,0.0137176470588235,0.000411529411764706,-0.000324689405173834,TRUE,TRUE
0.100252100840336,25.7142857142857,TRUE,NA,0.00714285714285715,0.0144,0.000432,-0.000329142857142857,TRUE,TRUE
0.100252100840336,26.9327731092437,TRUE,NA,0.00795518207282913,0.0150823529411765,0.000452470588235294,-0.000332487724501565,TRUE,TRUE
0.100252100840336,28.1512605042017,TRUE,NA,0.00876750700280112,0.0157647058823529,0.000472941176470588,-0.000334724007249959,TRUE,TRUE
0.100252100840336,29.3697478991597,TRUE,NA,0.00957983193277311,0.0164470588235294,0.000493411764705882,-0.000335851705388037,TRUE,TRUE
0.100252100840336,30.5882352941176,TRUE,NA,0.0103921568627451,0.0171294117647059,0.000513882352941176,-0.000335870818915801,TRUE,TRUE
0.100252100840336,31.8067226890756,TRUE,NA,0.0112044817927171,0.0178117647058823,0.00053435294117647,-0.000334781347833251,TRUE,TRUE
0.100252100840336,33.0252100840336,TRUE,NA,0.0120168067226891,0.0184941176470588,0.000554823529411764,-0.000332583292140385,TRUE,TRUE
0.100252100840336,34.2436974789916,TRUE,NA,0.0128291316526611,0.0191764705882353,0.000575294117647059,-0.000329276651837206,TRUE,TRUE
0.100252100840336,35.4621848739496,TRUE,NA,0.0136414565826331,0.0198588235294118,0.000595764705882353,-0.000324861426923711,TRUE,TRUE
0.100252100840336,36.6806722689076,TRUE,NA,0.014453781512605,0.0205411764705882,0.000616235294117647,-0.000319337617399901,TRUE,TRUE
0.100252100840336,37.8991596638655,TRUE,NA,0.015266106442577,0.0212235294117647,0.000636705882352941,-0.000312705223265776,TRUE,TRUE
0.100252100840336,39.1176470588235,TRUE,NA,0.016078431372549,0.0219058823529412,0.000657176470588235,-0.000304964244521337,TRUE,TRUE
0.100252100840336,40.3361344537815,TRUE,NA,0.016890756302521,0.0225882352941176,0.000677647058823529,-0.000296114681166584,TRUE,TRUE
0.100252100840336,41.5546218487395,TRUE,NA,0.017703081232493,0.0232705882352941,0.000698117647058823,-0.000286156533201515,TRUE,TRUE
0.100252100840336,42.7731092436975,TRUE,NA,0.018515406162465,0.0239529411764706,0.000718588235294118,-0.000275089800626133,TRUE,TRUE
0.100252100840336,43.9915966386555,TRUE,NA,0.019327731092437,0.0246352941176471,0.000739058823529411,-0.000262914483440435,TRUE,TRUE
0.100252100840336,45.2100840336134,TRUE,NA,0.020140056022409,0.0253176470588235,0.000759529411764705,-0.000249630581644422,TRUE,TRUE
0.100252100840336,46.4285714285714,TRUE,NA,0.0209523809523809,0.026,0.00078,-0.000235238095238095,TRUE,TRUE
0.100252100840336,47.6470588235294,TRUE,NA,0.0217647058823529,0.0266823529411765,0.000800470588235294,-0.000219737024221454,TRUE,TRUE
0.100252100840336,48.8655462184874,TRUE,NA,0.0225770308123249,0.0273647058823529,0.000820941176470588,-0.000203127368594496,TRUE,TRUE
0.100252100840336,50.0840336134454,TRUE,NA,0.0233893557422969,0.0280470588235294,0.000841411764705882,-0.000185409128357225,TRUE,TRUE
0.100252100840336,51.3025210084034,TRUE,NA,0.0242016806722689,0.0287294117647059,0.000861882352941176,-0.000166582303509639,TRUE,TRUE
0.100252100840336,52.5210084033613,TRUE,NA,0.0250140056022409,0.0294117647058824,0.00088235294117647,-0.000146646894051738,TRUE,TRUE
0.100252100840336,53.7394957983193,TRUE,NA,0.0258263305322129,0.0300941176470588,0.000902823529411764,-0.000125602899983523,TRUE,TRUE
0.100252100840336,54.9579831932773,TRUE,NA,0.0266386554621849,0.0307764705882353,0.000923294117647058,-0.000103450321304992,TRUE,TRUE
0.100252100840336,56.1764705882353,TRUE,NA,0.0274509803921569,0.0314588235294118,0.000943764705882352,-8.01891580161473e-05,TRUE,TRUE
0.100252100840336,57.3949579831933,TRUE,NA,0.0282633053221288,0.0321411764705882,0.000964235294117646,-5.58194101169875e-05,TRUE,TRUE
0.100252100840336,58.6134453781513,TRUE,NA,0.0290756302521008,0.0328235294117647,0.000984705882352941,-3.03410776075143e-05,TRUE,TRUE
0.100252100840336,59.8319327731092,TRUE,NA,0.0298879551820728,0.0335058823529412,0.00100517647058823,-3.75416048772458e-06,TRUE,TRUE
0.100252100840336,61.0504201680672,TRUE,NA,0.0307002801120448,0.0341882352941176,0.00102564705882353,2.39413412423792e-05,TRUE,TRUE
0.100252100840336,62.2689075630252,TRUE,NA,0.0315126050420168,0.0348705882352941,0.00104611764705882,5.27454275827974e-05,TRUE,TRUE
0.100252100840336,63.4873949579832,TRUE,NA,0.0323249299719888,0.0355529411764706,0.00106658823529412,8.26580985335312e-05,TRUE,TRUE
0.100252100840336,64.7058823529412,TRUE,NA,0.0331372549019608,0.0362352941176471,0.00108705882352941,0.000113679354094579,TRUE,TRUE
0.100252100840336,65.9243697478992,TRUE,NA,0.0339495798319328,0.0369176470588235,0.00110752941176471,0.000145809194265942,TRUE,TRUE
0.100252100840336,67.1428571428571,TRUE,NA,0.0347619047619048,0.0376,0.001128,0.00017904761904762,TRUE,TRUE
0.100252100840336,68.3613445378151,TRUE,NA,0.0355742296918767,0.0382823529411765,0.00114847058823529,0.000213394628439612,TRUE,TRUE
0.100252100840336,69.5798319327731,TRUE,NA,0.0363865546218487,0.0389647058823529,0.00116894117647059,0.000248850222441918,TRUE,TRUE
0.100252100840336,70.7983193277311,TRUE,NA,0.0371988795518207,0.0396470588235294,0.00118941176470588,0.000285414401054539,TRUE,TRUE
0.100252100840336,72.0168067226891,TRUE,NA,0.0380112044817927,0.0403294117647059,0.00120988235294118,0.000323087164277476,TRUE,TRUE
0.100252100840336,73.2352941176471,TRUE,NA,0.0388235294117647,0.0410117647058823,0.00123035294117647,0.000361868512110726,TRUE,TRUE
0.100252100840336,74.453781512605,TRUE,NA,0.0396358543417367,0.0416941176470588,0.00125082352941176,0.000401758444554293,TRUE,TRUE
0.100252100840336,75.672268907563,TRUE,NA,0.0404481792717087,0.0423764705882353,0.00127129411764706,0.000442756961608173,TRUE,TRUE
0.100252100840336,76.890756302521,TRUE,NA,0.0412605042016806,0.0430588235294118,0.00129176470588235,0.000484864063272368,TRUE,TRUE
0.100252100840336,78.109243697479,TRUE,NA,0.0420728291316527,0.0437411764705882,0.00131223529411765,0.000528079749546878,TRUE,TRUE
0.100252100840336,79.327731092437,TRUE,NA,0.0428851540616246,0.0444235294117647,0.00133270588235294,0.000572404020431702,TRUE,TRUE
0.100252100840336,80.546218487395,TRUE,NA,0.0436974789915966,0.0451058823529412,0.00135317647058824,0.000617836875926841,TRUE,TRUE
0.100252100840336,81.7647058823529,TRUE,NA,0.0445098039215686,0.0457882352941176,0.00137364705882353,0.000664378316032296,TRUE,TRUE
0.100252100840336,82.9831932773109,TRUE,NA,0.0453221288515406,0.0464705882352941,0.00139411764705882,0.000712028340748064,TRUE,TRUE
0.100252100840336,84.2016806722689,TRUE,NA,0.0461344537815126,0.0471529411764706,0.00141458823529412,0.000760786950074147,TRUE,TRUE
0.100252100840336,85.4201680672269,TRUE,NA,0.0469467787114846,0.047835294117647,0.00143505882352941,0.000810654144010545,TRUE,TRUE
0.100252100840336,86.6386554621849,TRUE,NA,0.0477591036414566,0.0485176470588235,0.00145552941176471,0.000861629922557259,TRUE,TRUE
0.100252100840336,87.8571428571428,TRUE,NA,0.0485714285714286,0.0492,0.001476,0.000913714285714285,TRUE,TRUE
0.100252100840336,89.0756302521008,TRUE,NA,0.0493837535014005,0.0498823529411765,0.00149647058823529,0.000966907233481628,TRUE,TRUE
0.100252100840336,90.2941176470588,TRUE,NA,0.0501960784313725,0.0505647058823529,0.00151694117647059,0.00102120876585928,TRUE,FALSE
0.100252100840336,91.5126050420168,TRUE,NA,0.0510084033613445,0.0512470588235294,0.00153741176470588,0.00107661888284726,TRUE,FALSE
0.100252100840336,92.7310924369748,TRUE,NA,0.0518207282913165,0.0519294117647059,0.00155788235294118,0.00113313758444554,TRUE,FALSE
0.100252100840336,93.9495798319328,TRUE,NA,0.0526330532212885,0.0526117647058823,0.00157835294117647,0.00119076487065414,TRUE,FALSE
0.100252100840336,95.1680672268907,TRUE,NA,0.0534453781512605,0.0532941176470588,0.00159882352941176,0.00124950074147306,TRUE,FALSE
0.100252100840336,96.3865546218487,TRUE,NA,0.0542577030812325,0.0539764705882353,0.00161929411764706,0.00130934519690229,TRUE,FALSE
0.100252100840336,97.6050420168067,TRUE,NA,0.0550700280112045,0.0546588235294118,0.00163976470588235,0.00137029823694183,TRUE,FALSE
0.100252100840336,98.8235294117647,TRUE,NA,0.0558823529411765,0.0553411764705882,0.00166023529411765,0.0014323598615917,TRUE,FALSE
0.100252100840336,100.042016806723,TRUE,NA,0.0566946778711484,0.0560235294117647,0.00168070588235294,0.00149553007085187,TRUE,FALSE
0.100252100840336,101.260504201681,TRUE,NA,0.0575070028011204,0.0567058823529412,0.00170117647058823,0.00155980886472236,TRUE,FALSE
0.100252100840336,102.478991596639,TRUE,NA,0.0583193277310924,0.0573882352941176,0.00172164705882353,0.00162519624320316,TRUE,FALSE
0.100252100840336,103.697478991597,TRUE,NA,0.0591316526610644,0.0580705882352941,0.00174211764705882,0.00169169220629428,TRUE,FALSE
0.100252100840336,104.915966386555,TRUE,NA,0.0599439775910364,0.0587529411764706,0.00176258823529412,0.00175929675399571,TRUE,FALSE
0.100252100840336,106.134453781513,TRUE,NA,0.0607563025210084,0.059435294117647,0.00178305882352941,0.00182800988630746,TRUE,FALSE
0.100252100840336,107.352941176471,TRUE,NA,0.0615686274509804,0.0601176470588235,0.0018035294117647,0.00189783160322953,TRUE,FALSE
0.100252100840336,108.571428571429,TRUE,NA,0.0623809523809523,0.0608,0.001824,0.0019687619047619,TRUE,FALSE
0.100252100840336,109.789915966387,TRUE,NA,0.0631932773109243,0.0614823529411765,0.00184447058823529,0.0020408007909046,TRUE,FALSE
0.100252100840336,111.008403361345,TRUE,NA,0.0640056022408964,0.0621647058823529,0.00186494117647059,0.0021139482616576,TRUE,FALSE
0.100252100840336,112.226890756303,TRUE,NA,0.0648179271708683,0.0628470588235294,0.00188541176470588,0.00218820431702092,TRUE,FALSE
0.100252100840336,113.44537815126,TRUE,NA,0.0656302521008403,0.0635294117647059,0.00190588235294117,0.00226356895699456,TRUE,FALSE
0.100252100840336,114.663865546218,TRUE,NA,0.0664425770308123,0.0642117647058823,0.00192635294117647,0.00234004218157851,TRUE,FALSE
0.100252100840336,115.882352941176,TRUE,NA,0.0672549019607843,0.0648941176470588,0.00194682352941176,0.00241762399077278,TRUE,FALSE
