try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,r_implied,lambda_star,f_star,Z_star,phi1_endog,c1,c2,c3,H,maxReEig,maxImEig,stable,RH_ok,has_complex,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,maxIm_root_med,hopf_complex,has_hopf,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,pen_RH,pen_cx,score
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,10,1,0.13979741561574782,0.6677384635732664,3.5118461392896143,0.9999946873539004,1.1063773269722348,0.07689196008736371,0.24908850125135365,0.01993116241192373,-7.782593154833997e-4,0.00152313979362458,0.49932924561283626,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.16773846357326638,10,1,0,0,67.47790139644553
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,10,1.5,0.13979741561574782,0.6677384635732664,3.5118461392896143,0.9999946873539004,1.6382893947136712,0.0765589677834426,0.3688415825916768,0.02951345007505729,-0.00127531923622712,0.0016993615537573,0.6075446064394292,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.16773846357326638,10,1,0,0,67.47790139644553
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,10,2,0.13979741561574782,0.6677384635732664,3.5118461392896143,0.9999946873539004,2.1702014624551076,0.07622597547952148,0.488594663932,0.03909573773819086,-0.00185213286588518,0.0018708809528587,0.6992069679071389,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.16773846357326638,10,1,0,0,67.47790139644553
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,10,2.5,0.13979741561574782,0.6677384635732664,3.5118461392896143,0.9999946873539004,2.702113530196544,0.07589298317560036,0.6083477452723233,0.04867802540132443,-0.00250870020445758,0.0020404444595182,0.7801730233398064,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.16773846357326638,10,1,0,0,67.47790139644553
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,10,3,0.13979741561574782,0.6677384635732664,3.5118461392896143,0.9999946873539004,3.2340255979379804,0.07555999087167926,0.7281008266126464,0.05826031306445802,-0.00324502125194433,0.00220900826684997,0.8534924083166607,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.16773846357326638,10,1,0,0,67.47790139644553
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,0.5,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,0.5744622714128346,0.07710287703633,0.1292999063769583,0.01034932464718678,-3.799298649951894e-4,0.00140004999497009,0.359891209342681,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,1,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,1.1063713513363074,0.07624080015998838,0.24901700776799915,0.01993202489550018,-9.467689698218866e-4,0.00185343959542948,0.4993094520621538,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,1.5,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,1.6382804312597803,0.07537872328364677,0.3687341091590401,0.02951472514381358,-0.0017200187642723,0.00229257380421903,0.6075323031870609,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,2,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,2.170189511183253,0.07451664640730515,0.4884512105500808,0.03909742539212698,-0.00269967924834644,0.0027277931471985,0.6991995888952497,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,2.5,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,2.702098591106726,0.07365456953096355,0.6081683119411216,0.04868012564044036,-0.00388575042204428,0.0031613843968373,0.780169209728747,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,15,3,0.1397974156157478,0.6619421731626147,3.421670707971749,0.999989070256129,3.234007671030199,0.07279249265462194,0.7278854133321625,0.05826282588875377,-0.00527823228536587,0.00359414356634374,0.8534913123602343,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16194217316261472,10,1,0,0,67.48360737196852
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,0.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,0.5744680180319008,0.07673497085446793,0.1293482726575199,0.01034791699129411,-4.223810588435579e-4,0.0015560314112441,0.3599921393707913,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,1,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.10638284457444,0.07672601544866127,0.2491151395747531,0.01992932152336529,-8.157094758573791e-4,0.00159628709561783,0.4993673372067361,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,1.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.638297671116979,0.07671706004285463,0.3688820064919863,0.02951072605543647,-0.00121118301466206,0.00161373530822911,0.6075668037129668,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,2,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.170212497659518,0.07670810463704797,0.4886488734092194,0.03909213058750763,-0.00160880167525762,0.00162491385188918,0.6992181938192482,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,2.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.702127324202057,0.07669914923124133,0.6084157403264527,0.04867353511957883,-0.00200856545764405,0.00163348384998193,0.7801758255534904,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,3,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,3.2340421507445964,0.07669019382543467,0.7281826072436859,0.05825493965164998,-0.00241047436182134,0.00164072034115705,0.8534883346920177,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.1948673059428656,10,1,0,0,67.48513295925753
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,0.5,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,0.5744652592307982,0.07763194540052802,0.12934171524349297,0.01034937847473932,-3.0832949894583385e-4,0.00113585016729901,0.3598915700966646,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,1,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,1.1063773269722348,0.07729893688838442,0.24910062550106857,0.01993213255060525,-6.769190211410765e-4,0.001324734302401,0.49931021556789207,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,1.5,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,1.6382893947136712,0.07696592837624083,0.36885953575864405,0.02951488662647118,-0.00112527001637793,0.00149934496154627,0.6075336013904321,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,2,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,2.1702014624551076,0.07663291986409725,0.4886184460162196,0.03909764070233711,-0.00165338248465642,0.00167003566164428,0.6992015249494322,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,2.5,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,2.702113530196544,0.07629991135195364,0.6083773562737952,0.04868039477820304,-0.00226125642597654,0.00183909612756533,0.7801718713466258,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,10,3,0.1397974156157478,0.6677384635732664,3.5118461392896134,0.9999946873539004,3.2340255979379804,0.07596690283981006,0.7281362665313706,0.05826314885406896,-0.00294889184033828,0.0020073234125999,0.8534947772883703,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.16773846357326638,10,1,0,0,67.4905629204613
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,0.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,0.5744680645583291,0.07674025144017867,0.129348687060696,0.01034791782937666,-4.216670608818661e-4,0.0015533963152987,0.3599921418985111,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,1,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,1.1063829376272964,0.07673657662008278,0.2491159683811052,0.01992932319953038,-8.130166045675798e-4,0.00159101216029919,0.4993673397342609,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,1.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,1.638297810696264,0.07673290179998687,0.36888324970151454,0.02951072856968409,-0.00120524639467774,0.00160582024829483,0.6075668063450851,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,2,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,2.1702126837652314,0.07672922697989097,0.4886505310219238,0.0390921339398378,-0.00159835643121235,0.00161435858682106,0.6992181965994126,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,2.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,2.702127556834199,0.07672555215979507,0.6084178123423332,0.04867353930999155,-0.00199234671417146,0.00162028834590191,0.7801758285036136,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,3,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,3.2340424299031665,0.07672187733969918,0.7281850936627424,0.05825494468014527,-0.00238721724355498,0.00162488458063561,0.8534883378250793,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.20254807844703315,10,1,0,0,67.49434988626253
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,0.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,0.5744680180319008,0.07714197963599156,0.12935456922854746,0.01034842071966236,-3.697531744112966e-4,0.00136205908256313,0.3599587180655594,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,1,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.10638284457444,0.07713302379424287,0.24912726630159795,0.01993029166688498,-7.143523074491509e-4,0.00139786288771125,0.49934834649402254,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,1.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.638297671116979,0.0771240679524942,0.3688999633746485,0.0295121626141076,-0.00106109677112858,0.00141369414914008,0.6075557741107684,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,2,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.170212497659518,0.07711511211074552,0.4886726604476989,0.03909403356133022,-0.00140998656544964,0.00142403676292361,0.6992126812344369,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,2.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.702127324202057,0.07710615626899683,0.6084453575207495,0.04867590450855284,-0.00176102169041228,0.00143209609927374,0.7801745683305161,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,3,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,3.2340421507445964,0.07709720042724816,0.7282180545938001,0.05825777545577545,-0.0021142021460165,0.00143898830243111,0.8534905685448045,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.1948673059428656,10,1,0,0,67.49779448327325
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,0.5,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,0.5744680790822957,0.07674255668055978,0.12934886896896258,0.01034791809099748,-4.213551825805774e-4,0.00155224528796964,0.35999214423269427,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,1,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,1.1063829666752296,0.07674118710084499,0.24911633219763848,0.01992932372277204,-8.1184066371681e-4,0.0015887086670966,0.4993673427062144,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,1.5,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,1.638297854268164,0.07673981752113018,0.3688837954263144,0.02951072935454659,-0.00120265420702931,0.00160236419248721,0.607566809833123,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,2,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,2.1702127418610972,0.07673844794141539,0.48865125865499015,0.03909213498632114,-0.00159379581251807,0.00160974994091667,0.6992182005380626,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,2.5,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,2.7021276294540315,0.0767370783617006,0.6084187218836661,0.04867354061809571,-0.0019852654801831,0.00161452709830114,0.7801758328491328,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,3,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,3.2340425170469658,0.07673570878198581,0.7281861851123421,0.05825494624987025,-0.00237706321002435,0.00161797072536151,0.8534883425454296,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.21011616844851322,10,1,0,0,67.5034315942643
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,0.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,0.5744680645583291,0.07714726047875702,0.12935498365189635,0.0103484215577857,-3.6903893976750375e-4,0.0013594238903781,0.3599587190356438,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,1,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,1.1063829376272964,0.0771435854797738,0.2491280951482957,0.01993029334313167,-7.116588396458984e-4,0.00139258771376453,0.4993483468167159,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,1.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,1.638297810696264,0.07713991048079058,0.3689012066446951,0.02951216512847763,-0.00105515907165022,0.00140577871648919,0.6075557740444787,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,2,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,2.1702126837652314,0.07713623548180737,0.4886743181410946,0.03909403691382358,-0.00139953963578046,0.00141348099362494,0.6992126809005962,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,2.5,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,2.702127556834199,0.07713256048282414,0.6084474296374941,0.04867590869916954,-0.00174480053203664,0.00141889996057334,0.7801745678005946,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,15,3,0.13979741561574782,0.7025480784470332,4.127322711513228,0.9999999613696589,3.2340424299031665,0.07712888548384093,0.7282205411338933,0.05825778048451549,-0.00209094176041875,0.00142315177749016,0.8534905678669117,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.20254807844703315,10,1,0,0,67.50701141027827
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,0.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,0.5744680180319008,0.07754898841751522,0.12936086579957504,0.01034892444803063,-3.171201644596479e-4,0.00116809454374225,0.35992517032662635,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,1,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.10638284457444,0.0775400321398245,0.24913939302844287,0.01993126181040468,-6.129852676828584e-4,0.00119944071581751,0.4993292684650517,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,1.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,1.638297671116979,0.07753107586213379,0.36891792025731074,0.02951359917277874,-9.109959104085588e-4,0.00121365383796925,0.6075446739950813,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,2,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.170212497659518,0.07752211958444308,0.48869644748617846,0.0390959365351528,-0.00121115209263676,0.00122316010281467,0.6992071079269804,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,2.5,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,2.702127324202057,0.07751316330675237,0.6084749747150464,0.04867827389752686,-0.00151345381436744,0.00123070858784282,0.780173256961193,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,3,0.13979741561574782,0.6948673059428656,3.979443020144735,0.9999998738999736,3.2340421507445964,0.07750420702906165,0.7282535019439141,0.05826061125990092,-0.00181790107560064,0.00123725640383912,0.8534927530489537,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.015826905019701,0.1499999999999999,0.1948673059428656,10,1,0,0,67.51045600728904
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.095,20,0.5,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,0.5744680790822957,0.07714956583135539,0.12935516556901808,0.01034842181941927,-3.6872695772644307e-4,0.00135827282067223,0.35995872069026885,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.21011616844851322,10,1,0,0,67.51609311828004
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.095,20,1,0.13979741561574782,0.7101161684485132,4.280697745573784,0.9999999886747158,1.1063829666752296,0.07714819618497055,0.24912845898253924,0.0199302938663988,-7.104826375544729e-4,0.00139028411617501,0.49934834882655343,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,NA,NA,FALSE,5.014244214517728,0.1499999999999999,0.21011616844851322,10,1,0,0,67.51609311828004
